"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1831811678","2418 16th St","","Bedford","IN","474213049","US","8125088683","",""
"1114113321","303 Potrero St Ste 102","","Santa Cruz","CA","950602741","US","8312476510","","8314669748"
"1366793176","905 Thunder Road","#140","Elizabeth City","NC","279097672","US","2523340320","",""
"1366793176","130 Colley Ave","","Norfolk","VA","235101007","US","7573881310","","7573884012"
"1972782571","15450 Highway 7","","Minnetonka","MN","553453522","US","7635815200","",""
"1972782571","800 Freeport Ave NW","","Elk River","MN","553302723","US","7635815200","",""
"1972782571","4181 108th Ave NE","","Blaine","MN","554497439","US","7635812273","",""
"1912301938","8805 N Meridian St","","Indianapolis","IN","462602760","US","3177067246","",""
"1710131511","2026 S Jackson St","","Jacksonville","TX","757665822","US","9035414578","",""
"1710131511","2200 Bergquist Dr Ste 159","Pulmonary Disease Clinic","Jbsa Lackland","TX","782369907","US","2102927179","",""
"1710131511","111 Medical Cir","","Sulphur Springs","TX","754822138","US","9035581850","",""
"1710131511","800 E Dawson St","","Tyler","TX","757012036","US","9036062838","","9036062838"
"1710131511","11104 Parkview Circle Dr Ste 410","","Fort Wayne","IN","468450025","US","2602665260","","2602665279"
"1710131511","105 Medical Plz","","Sulphur Springs","TX","754822136","US","9038853181","",""
"1841591229","10300 Heritage St Ste 140","","San Antonio","TX","782163924","US","2108761635","","2107838880"
"1164992608","809 Ulery St SE","","Lacey","WA","985031346","US","4254444382","",""
"1346908365","1550 Wilson Blvd","7th Floor #222","Arlington","VA","22209","US","4024524527","",""
"1376202101","2705 S Alma School Rd Ste 2","","Chandler","AZ","852864400","US","8662732451","",""
"1376202101","301 N Canyon St","","Carlsbad","NM","882205809","US","8662732451","",""
"1376202101","950 W Aztec Ave","","Gallup","NM","873016666","US","8662732451","",""
"1376202101","2301 E 20th St","","Farmington","NM","874018905","US","8662732451","",""
"1376202101","201 N 4th St","","Artesia","NM","882102168","US","8662732451","",""
"1376202101","1224 W 21st St","","Clovis","NM","881014199","US","8662732451","",""
"1376202101","6565 Americas Pkwy NE Ste 200","","Albuquerque","NM","871108172","US","8662732451","",""
"1376202101","201 E. Las Cruces Ave. Ste 1501","","Las Cruces","NM","880013488","US","8662732451","",""
"1376202101","1211 8th St Ste C","","Alamogordo","NM","883105808","US","8662732451","",""
"1376202101","221 N Kansas St Ste 700","","El Paso","TX","799011443","US","8662732451","",""
"1376202101","500 N Hudson St","","Silver City","NM","880615435","US","8662732451","",""
"1134541444","620 John Paul Jones Circle","Naval Medical Center Portsmouth","Portsmouth","VA","23708","US","7579530669","",""
"1134541444","100 Brewster Blvd","","Camp Lejeune","NC","285472575","US","6199485001","",""
"1386001634","2026 S Jackson St","","Jacksonville","TX","75766","US","9035414600","",""
"1609914407","9 E 9th Ave Ste 212","","Spokane","WA","992021209","US","5094744585","",""
"1114105715","4437 State Route 159","Suite G15","Chillicothe","OH","456017065","US","7407794598","","7407794599"
"1649803172","1380 E Medical Center Dr","","St George","UT","847902123","US","8017272056","","7707016675"
"1003950502","710 Alton Rd","","Miami Beach","FL","331395504","US","3055388835","","3055325766"
"1053851535","4849 Florida Club Cir Apt 3104","","Jacksonville","FL","322161089","US","7863258372","",""
"1053851535","100 NW 170th St","SUITE 301","North Miami Beach","FL","331695513","US","3056513038","","3056551153"
"1356802623","545 Barnhill Dr","","Indianapolis","IN","462025112","US","3172786833","",""
"1184120198","1701 W Charleston Blvd Ste 290","","Las Vegas","NV","891022302","US","7026715127","","7026716440"
"1184120198","500 N Rainbow Blvd Ste 300A","","Las Vegas","NV","891071061","US","7024634788","",""
"1205299708","4363 All Seasons Dr Ste 100","","Hilliard","OH","430262050","US","6143555900","",""
"1205299708","6435 E Broad St","","Columbus","OH","432131507","US","6143558100","",""
"1205299708","7450 Hospital Dr Ste 100","","Dublin","OH","430168364","US","6143557000","",""
"1205299708","7901 Diley Rd Ste 150","","Canal Winchester","OH","431109613","US","6143559050","",""
"1205299708","433 N Cleveland Ave","","Westerville","OH","430828095","US","6143558300","",""
"1205299708","700 Childrens Dr","","Columbus","OH","432052664","US","6147224329","","6147224380"
"1205299708","100 Colemans Xing","","Marysville","OH","430407080","US","9375787600","",""
"1447678917","350 W Thomas Rd","","Phoenix","AZ","850134409","US","6024063000","63878",""
"1447678917","7901 Broadway","A1-16","Elmhurst","NY","113731329","US","3475638628","",""
"1619473378","325 N State Of Franklin Rd Fl 3","","Johnson City","TN","37604","US","4234397201","",""
"1174020291","12835 E Arapahoe Rd Ste 400","","Centennial","CO","801123940","US","3039549809","",""
"1225424047","2501 N Orange Ave","","Orlando","FL","328044603","US","4073035947","",""
"1225424047","500 University Dr","","Hershey","PA","170332360","US","7175318557","","7175315393"
"1972967289","1000 W Cannon St","","Fort Worth","TX","761043029","US","8177257900","",""
"1306370135","CB# 7020 130 Mason Farm Road","4th Floor Bioinformatics","Chapel Hill","NC","275990001","US","9199662531","","9199667013"
"1306370135","102 Mason Farm Rd","","Chapel Hill","NC","275996134","US","9199661459","","9198432356"
"1326282237","669 Crespi Drive","Suite B","Pacifica","CA","940443436","US","6503597770","","6503593449"
"1215357470","2100 Stantonsburg Rd","","Greenville","NC","278342818","US","2527443229","","2527443924"
"1619465374","6000 W Spring Creek Pkwy Ste 100","","Plano","TX","750243579","US","2146920146","105",""
"1376501825","2910 Brownwood Blvd","","The Villages","FL","32163","US","3526741790","","3526748990"
"1376501825","725 Albany St # 8B","","Boston","MA","021182526","US","6176387420","","6176387289"
"1376501825","300 Riverside Dr E Ste 2010","","Bradenton","FL","342081023","US","9414051170","",""
"1588619837","17615 Moro Rd","","Salinas","CA","939078541","US","8316633926","","8316630605"
"1538726195","UT Dell Medical","1500 Red River St","Austin","TX","78701","US","5123247890","",""
"1558315606","3033 N 44th St Ste 100","","Phoenix","AZ","850187227","US","6026313161","","6026313162"
"1003508102","1000 Blythe Blvd","","Charlotte","NC","282035812","US","7043552000","",""
"1336307537","3900 N Camino Ojo De Agua","","Tucson","AZ","857497819","US","5204047212","",""
"1841929205","2307 Manor Gate Ter","","Upper Marlboro","MD","207748516","US","2406363511","",""
"1871930867","1080 S. Hwy 95 A","Suite D","Silver Springs","NV","894291136","US","7755774633","",""
"1942791769","750 Brunswick Ave","","Trenton","NJ","086384143","US","6093946000","",""
"1639516636","10945 Le Conte Ave","Suite 2339","Los Angeles","CA","900951687","US","3108255421","","3107942199"
"1639516636","2 Medical Park Rd Ste 402","","Columbia","SC","292036839","US","8034344429","",""
"1639516636","505 Parnassus Ave # M1178","","San Francisco","CA","941432204","US","8187260667","",""
"1639516636","1625 N Campbell Ave","","Tucson","AZ","857242204","US","5206948888","",""
"1598257933","4300 SW 13th St","","Gainesville","FL","32608","US","3523745600","",""
"1811258106","206 East Brown St","","E. Stroudsburg","PA","18301","US","5704262359","","5704202479"
"1033777032","6824 Newburg Rd","","Rockford","IL","611084330","US","7796967610","",""
"1093742207","6000 W Spring Creek Pkwy Ste 100","","Plano","TX","750243579","US","2146920146","105",""
"1922623396","425 E Dahlia Ave Ste M","","Palmer","AK","996456463","US","9073762411","","9073523363"
"1922623396","3261 S Big Lake Rd","","Big Lake","AK","996239663","US","9073762411","","9073523363"
"1821025214","75 Francis St","","Boston","MA","021156110","US","6177325500","",""
"1144250267","3413 Woods Edge Dr","","Okemos","MI","488643707","US","5173493303","","5173494374"
"1386214617","405 Central Ave","","Northfield","IL","600933006","US","2245055366","167",""
"1043448970","407 S Main St","","Viroqua","WI","546652100","US","6086374385","",""
"1518648963","3135 W Broadway","","Council Bluffs","IA","515013359","US","7123289100","",""
"1427675644","7710 Mercy Rd Ste 202","","Omaha","NE","681242353","US","4022804318","",""
"1649898602","776 E Circle Rd","","Phoenix","AZ","850204142","US","6025125098","",""
"1649898602","1138 N Alma School Rd Ste 120","","Mesa","AZ","852013003","US","6236407116","",""
"1982626354","3233 E Sunshine St Ste 100","","Springfield","MO","658042106","US","4178128149","",""
"1982626354","900 E Battlefield St Ste 124","","Springfield","MO","658075208","US","4179861289","",""
"1982626354","303 W Sunshine St","","Springfield","MO","658072656","US","4179860452","",""
"1982626354","2150 W Republic Rd Ste 112","","Springfield","MO","658076056","US","4179861291","",""
"1922013614","5379 El Cajon Blvd.","City Heights FHC","San Diego","CA","92115","US","6195152400","","6197952756"
"1659825917","101 Bodin Cir","60 MDG/ SGOY","Travis AFB","CA","94535","US","7074237899","",""
"1659825917","3530 Post Rd","Suite 202","Southport","CT","068901169","US","2033074600","","2033074601"
"1659825917","4102 Pinion Dr","","Usaf Academy","CO","808402502","US","7193333107","",""
"1689357287","15050 14th Rd","","Whitestone","NY","113572609","US","7187670071","",""
"1679565170","2326 N 400 E Ste 102","","Tooele","UT","840743460","US","4352416444","",""
"1417323577","12301 Lake Underhill Rd Ste 118","","Orlando","FL","328284510","US","4072184660","","4072184661"
"1730634742","9201 E Mountain View Rod","220","Arizona","AZ","85258","US","8775643627","",""
"1669998548","201 W Springdale Ave","","Knoxville","TN","379175158","US","8656379711","",""
"1952185324","588 Four Seasons Blvd","","Aurora","IL","605044352","US","8152179282","",""
"1972387322","7375 Woodward Ave","","Detroit","MI","482023158","US","2485991582","",""
"1356125702","908 White Ave Apt 3","","Grand Junction","CO","815013417","US","7206753563","",""
"1548044902","2000 Medical Dr","","Lakeway","TX","787344200","US","5127107197","",""
"1669256020","18181 Butterfield Blvd Ste 110","","Morgan Hill","CA","950378118","US","6508477049","",""
"1043094402","11002 Veirs Mill Rd Ste 407","","Wheaton","MD","209025919","US","9413876697","",""
"1194509554","1009 N Cummings Ln","","Washington","IL","615719646","US","3094448811","",""
"1700660164","14635 Pennock Ave Ste 300","","Apple Valley","MN","551246588","US","6519949644","",""
"1801670260","4801 Fairway Ave","","North Little Rock","AR","721168009","US","5017581300","",""
"1578843124","2995 Warrior Ln","","Poplar Bluff","MO","639018600","US","5737122902","",""
"1578843124","905 W Harper St","","Poplar Bluff","MO","639014329","US","5737184752","",""
"1427426808","1200 Kennedy Drive","","Key West","FL","33040","US","3052925872","",""
"1720455587","9602 Rockaway Blvd","","Ozone Park","NY","114171613","US","7188482334","",""
"1154043826","263 7th Ave","","Brooklyn","NY","112157247","US","7182468700","",""
"1346677069","1111 S Blossom","","Mesa","AZ","85206","US","4807669641","",""
"1346677069","500 W. Thomas Road, Suite 850","","Phoenix","AZ","85013","US","6024062669","","6024066889"
"1386995983","1959 NE PACIFIC ST","","SEATTLE","WA","981950001","US","2065205000","",""
"1083705636","5200 DTC Pkwy","Suite 400","Greenwood Village","CO","801112719","US","3037450000","","3037081834"
"1083705636","888 Swift Blvd","","Richland","WA","993523514","US","5099422648","","5099422812"
"1083705636","3181 SW Sam Jackson Park Rd","","Portland","OR","972393011","US","5034941164","","5034945502"
"1790155968","2300 Barrington Rd Ste 105","","Hoffman Estates","IL","601692033","US","8474697537","",""
"1790155968","222 SE 8th Ave","212","Hillsboro","OR","971234218","US","5033522400","8060",""
"1205545100","801 21st Ave SE","","Minot","ND","587016064","US","7018395902","",""
"1134214240","1815 E Ireland Rd","","South Bend","IN","466142845","US","5746471700","","5746477572"
"1144555384","2000 Dan Proctor Dr","","Saint Marys","GA","315583810","US","9125676200","",""
"1144555384","7 Independence Pt Ste 3004th","","Greenville","SC","296154566","US","8645223700","","8645223705"
"1891165635","W3272 Wolf River Road","","Keshena","WI","541350280","US","7157993835","",""
"1326036260","1000 Health Center Dr","","Mattoon","IL","619384644","US","2172582440","","2172582186"
"1326036260","1425 N Randall Rd","","Elgin","IL","601232300","US","8477429800","",""
"1326036260","2105 Forest Ave","","San Jose","CA","951281471","US","4089472500","","4089950117"
"1316272271","2680 Vernon Dr","","Green Bay","WI","543045374","US","9204964700","",""
"1316272271","501 Park Ave","","Oconto","WI","541531612","US","9208347000","","9208346889"
"1760080592","515 Dayton St","","Hamilton","OH","450113455","US","5138687654","",""
"1003997156","540 Alisal Rd Ste 3","","Solvang","CA","934632637","US","8058865538","","8053089685"
"1609327782","100 Congress Ave","Suite 2000","Austin","TX","787014072","US","8888809270","",""
"1356068662","3501 Golf Rd","","Eau Claire","WI","547019091","US","7158584200","",""
"1508856865","777 Zeckendorf Blvd","","Garden City","NY","115302126","US","5169328870","",""
"1588646772","1400 Eastside Rd","","Platteville","WI","53818","US","6083482331","",""
"1588646772","1400 Eastside Rd","","Platteville","WI","53818","US","6083482331","",""
"1588646772","1450 Eastside Rd","","Platteville","WI","538189800","US","6083482331","",""
"1427325224","2400 Tucker NE Msc09 504","","Albuquerque","NM","871310329","US","5052721734","",""
"1699833145","2 Tampa General Cir","","Tampa","FL","336063571","US","8138218038","",""
"1528043544","4222 Burton St SE","","Grand Rapids","MI","495466121","US","6163011338","",""
"1528043544","4218 Burton St SE","","Grand Rapids","MI","495466121","US","6162262858","",""
"1528043544","891 Maryland Ave NE","","Grand Rapids","MI","495056005","US","6166087772","",""
"1528043544","940 Clifford Ave SE","","Grand Rapids","MI","495462360","US","6169422722","",""
"1528043544","1492 E Beltline Ave SE","","Grand Rapids","MI","495064336","US","6169400040","",""
"1528043544","4220 Burton St SE","","Grand Rapids","MI","495466121","US","6167261985","",""
"1528043544","925 Parker Ave","","Kalamazoo","MI","490083141","US","2694927842","",""
"1528043544","2236 Brook Dr","","Kalamazoo","MI","490482806","US","2694927205","",""
"1528043544","5990 Venture Park Dr","","Kalamazoo","MI","490091858","US","2695321470","",""
"1528043544","3492 Lake Dr SE","","Grand Rapids","MI","495464338","US","6169574057","",""
"1528043544","3500 Lake Dr SE","","Grand Rapids","MI","495464310","US","6169574057","",""
"1528043544","2701 E Lansing Dr","","East Lansing","MI","488237755","US","5173321616","",""
"1528043544","2700 E Lansing Dr","","East Lansing","MI","488237754","US","5173321616","",""
"1528043544","2711 E Lansing Dr","","East Lansing","MI","488237755","US","5173321616","",""
"1528043544","2775 E Lansing Dr","","East Lansing","MI","488237755","US","5173321616","",""
"1417019753","1701 N Senate Blvd","","Indianapolis","IN","462021239","US","3179625820","","3179623916"
"1417019753","485 S Dobson Rd Ste 201","","Chandler","AZ","852245604","US","4808181329","","6022001426"
"1417019753","9130 E Elliot Rd","","Mesa","AZ","852129675","US","4807284493","","6022124806"
"1417019753","485 S Dobson Rd Ste 201","","Chandler","AZ","852245604","US","4808181329","","6022001426"
"1417019753","701 Grove Rd Fl 5","","Greenville","SC","296054210","US","8644554411","","8644554480"
"1215266374","191 Biltmore Avenue","","Asheville","NC","288014109","US","8282540881","","8282541614"
"1215266374","1032 Fleming Street","","Hendersonville","NC","287913532","US","8286963099","","8286963868"
"1215266374","509 Biltmore Ave","","Asheville","NC","288014601","US","8282136115","","8282131277"
"1073058376","1901 Carnegie Ave Ste 1C","","Santa Ana","CA","927055504","US","7148488319","",""
"1326751934","3878 Ruffin Rd Ste B","","San Diego","CA","921231842","US","6197959925","","8776025087"
"1104416437","601 John St Ste M-318","","Kalamazoo","MI","490075383","US","2693499745","",""
"1841905973","2772 Martin Luther King Jr. Blvd.","","Fresno","CA","93706","US","5592654800","20218",""
"1548768450","100 Brewster Blvd","","Camp Lejeune","NC","285472575","US","9104504209","",""
"1245821859","3901 W Costco Dr","","Tucson","AZ","857412864","US","5205756648","",""
"1710024963","252 Broad St","","Claremont","NH","037432636","US","6035426455","","6035430736"
"1710024963","247 Newport Rd Ste 1","","New London","NH","032573201","US","6035426455","","6035430736"
"1235720160","12432 Bellflower Blvd","","Downey","CA","902422806","US","8182416780","","8182416853"
"1235720160","1160 S Grand Ave","","Glendora","CA","917405000","US","6269671667","",""
"1184163974","4141 SW 6th St","","Coral Gables","FL","331342057","US","3054435031","","3054420844"
"1184163974","15225 NW 77th Ave","","Miami Lakes","FL","330147804","US","3055872747","",""
"1528568730","675 Hoes Ln W","","Piscataway","NJ","088548021","US","7322357883","",""
"1528568730","333 Longwood Ave","","Boston","MA","021155711","US","6173557476","",""
"1801335344","506 6th St","","Brooklyn","NY","112153609","US","7187805260","",""
"1801335344","325 Clinton Ave","14 E","Brooklyn","NY","112054749","US","8504455631","",""
"1740459700","2971 Willow Creek Rd","Bldg 3 & 4","Prescott","AZ","86301","US","9282778088","","9284605280"
"1740459700","255 N Central Blvd","Ste 5","Quartzsite","AZ","85346","US","9289276105","",""
"1558821926","330 Brookline Ave # Fd-221A","","Boston","MA","022155400","US","6176675048","",""
"1649397415","1060 Meyer Rd","","Wentzville","MO","633853800","US","3142301500","","3142301122"
"1033640693","4301 W Markham St # 520","","Little Rock","AR","722057101","US","5016866086","","5016865855"
"1881657534","104 S Mckinley","Ste D","Union","MO","63084","US","6365837738","","6365836745"
"1518595388","4301 W Markham St # 530","","Little Rock","AR","722057199","US","5016866564","",""
"1316409246","600 North Wolfe St","Phipps 160","Baltimore","MD","21287","US","4105022447","",""
"1316409246","101 The City Dr S Ste 400","","Orange","CA","928683201","US","7144565691","","7144568874"
"1902196777","7900 Hwy 570","","Summit","MS","39666","US","6016847771","","6014650554"
"1679830624","4300 Londonderry Rd","","Harrisburg","PA","171095317","US","7172318772","",""
"1679830624","252 S 4th St Fl 2","","Lebanon","PA","170426111","US","7172704876","","7172703875"
"1770103780","8560 Cook St","","MT Pleasant","NC","281247686","US","7044366521","","7044369505"
"1730406422","1900 Genesee St","","Utica","NY","135025635","US","3157977050","",""
"1659662351","227 N Palm Ave","","Upland","CA","917865939","US","9094762023","",""
"1659662351","215 W 9th St","","Upland","CA","917865910","US","9094762023","",""
"1184890956","200 1st St SW","","Rochester","MN","55905","US","5072842511","",""
"1184890956","200 1st St SW","","Rochester","MN","55905","US","5072842511","",""
"1184890956","13400 E Shea Blvd","","Scottsdale","AZ","852595452","US","4803018000","",""
"1184890956","350 W Thomas Rd","","Phoenix","AZ","850134409","US","6024064145","","6024067816"
"1225693435","8885 Rio San Diego Dr Ste 340","","San Diego","CA","921081669","US","6197959925","",""
"1225693435","6513 Landings Ct","","Boca Raton","FL","334964078","US","5612890223","",""
"1376288266","11 W Monument Ave Fl 7","","Dayton","OH","454021274","US","5132376747","",""
"1568754786","500 Upper Chesapeake Dr","Adult Hospitalist Dept","Bel Air","MD","210144324","US","4436431500","","4436431505"
"1700407376","2248 NW 164th St","","Edmond","OK","730138801","US","4056052663","",""
"1588286587","3600 Forbes Ave Ste 140","","Pittsburgh","PA","152133410","US","4126476426","",""
"1588286587","120 S Tan Aly Ste 1","","Fredericksburg","PA","170269349","US","7178656644","",""
"1770149015","1 Capital Way","","Pennington","NJ","085342520","US","8006372374","",""
"1194381459","100 Medical Center Pkwy Ste 1000","","Huntsville","TX","773404966","US","9362958000","",""
"1518531698","1310 Club Dr","","Vallejo","CA","945921187","US","7076385809","",""
"1861982068","1001 S George St","","York","PA","174033676","US","7178513565","",""
"1114134921","3400 Spruce Street","3 Silverstein Pavilion","Philadelphia","PA","19104","US","2156623487","",""
"1114134921","414 Grand St Ste 14","","Jersey City","NJ","073024240","US","2016160470","","2014798979"
"1669046363","14221 E 4th Ave # 2-126","","Aurora","CO","800118735","US","7205074779","",""
"1841247285","300 Halket St","SUITE 0610","Pittsburgh","PA","152133108","US","4126414200","",""
"1922217009","111 Colchester Ave","","Burlington","VT","05401","US","8028475321","","8028476254"
"1346282563","2855 Campus Dr Ste 660","","Plymouth","MN","554412665","US","7635777900","",""
"1932778503","812 N Ridge Dr","","Fort Worth","TX","761080000","US","6823756545","",""
"1518305267","10544 Parallel Pkwy","","Kansas City","KS","661093643","US","9132228325","",""
"1518305267","1102 Saint Marys Rd","","Junction City","KS","664414139","US","7852380325","",""
"1346808235","624 McClellan St Ste 101","","Schenectady","NY","123041020","US","5713475293","","5713475196"
"1346808235","15 E Chestnut St","","Augusta","ME","043305736","US","2076261561","","2076261849"
"1205451655","2100 SE Blue Pkwy","","Lees Summit","MO","640631007","US","8162825000","","9134986708"
"1922412543","525 Broadway Ste 1101","","Santa Monica","CA","904012971","US","3105002045","","3233057149"
"1013691815","915 S Jackson St","Health Center","Montgomery","AL","361045732","US","3342294436","",""
"1740218031","421 N High St","","Morristown","TN","378143884","US","4232891110","","4232891106"
"1740218031","3304 Cooley Ct","","Portage","MI","490247430","US","2693492266","","2693490792"
"1740218031","130 W Ravine Rd","","Kingsport","TN","376603837","US","4232244000","",""
"1124053467","413 E Gibson Ave","","Connellsville","PA","154252718","US","7246032473","",""
"1619328903","5270 W Baseline Rd","","Laveen","AZ","853396959","US","6028426922","",""
"1548295892","99 Montecillo Rd","","San Rafael","CA","949033308","US","4154444802","","4154442369"
"1801574009","3210 Corrine Dr","","Orlando","FL","328032230","US","8552953276","","8885882752"
"1801574009","255 Primera Blvd Ste 160","","Lake Mary","FL","327462168","US","8552953276","","8885882752"
"1073292181","45202 N Castle Hot Springs Rd","","Morristown","AZ","853429607","US","3097216581","",""
"1437179942","3319 Lake Ariel Hwy","","Honesdale","PA","184311174","US","5705877500","","5705877501"
"1437179942","306 Main St Ste 2","","Millburn","NJ","070411178","US","9734672020","","9734672030"
"1437179942","1543 Route 27","Ste 12","Somerset","NJ","088734015","US","9734672020","","9734672030"
"1437179942","195 Route 46 W","Ste 204","Mine Hill","NJ","078033164","US","9735379900","","9735379901"
"1437179942","2942 Route 611 Ste 5","","Tannersville","PA","183727924","US","9735379900","","9735379901"
"1437179942","10 Trieble Dr Ste 3","","Tunkhannock","PA","186577055","US","5705877500","","5705877501"
"1437179942","281 Airport Rd","","Hazle Township","PA","182023320","US","5705877500","","5705877501"
"1437179942","210 N State St Ste 1&5","","Clarks Summit","PA","184111008","US","5705877500","","5705877501"
"1437179942","9 Mule Rd Ste 3&4","","Toms River","NJ","087555043","US","7323414566","","7323416742"
"1437179942","217 Taylors Mills Rd Ste 3","","Manalapan","NJ","077263229","US","7324315030","","7324315150"
"1114440419","607 wilmington street","","beaufort","SC","29902","US","8435257615","",""
"1093970766","10400 75th St","","Kenosha","WI","531427884","US","2629485600","",""
"1093970766","2105 Forest Ave","","San Jose","CA","951281471","US","4082595000","2616","4089950117"
"1386809994","1000 Houghton Ave","","Saginaw","MI","486025303","US","9895586425","","9897467723"
"1225647480","222 Draper Ln","","Provo","UT","846012310","US","8018515554","",""
"1225647480","580 W 100 N Ste 4","","Bountiful","UT","840107019","US","8018515554","",""
"1225647480","2485 Grant Ave Ste 105","","Ogden","UT","844012679","US","8018515554","",""
"1184398364","3605 E Ramon Rd","","Palm Springs","CA","922641150","US","7603255630","",""
"1578972667","145 Kimel Park Dr","Suite 330","Winston Salem","NC","271036984","US","3367656181","","3367658492"
"1740734987","3132 Jefferson St","","San Diego","CA","92110","US","6196833100","",""
"1760797344","1254 N Main St Ste 1","","Lapeer","MI","484461343","US","8106644464","","8107331701"
"1669147922","7090 Samuel Morse Dr Ste 100","","Columbia","MD","210463444","US","8883445977","",""
"1578962700","2326 N 400 E Ste 102","","Tooele","UT","840743460","US","4352416444","",""
"1578962700","2310 N 400 E Ste A","","Logan","UT","843411796","US","4357872000","",""
"1578962700","1030 S Medical Dr Ste A","","Brigham City","UT","843023119","US","4357239700","",""
"1982712220","1000 Mineral Point Ave","","Janesville","WI","535482940","US","6087566868","",""
"1164977948","1139 Wentzville Pkwy","","Wentzville","MO","633853404","US","6363325550","",""
"1962286302","569 Health Blvd Ste A","","Daytona Beach","FL","321141499","US","3864469935","",""
"1992589378","20627 E Hampden Pl","","Aurora","CO","800136610","US","3039614577","",""
"1538943915","1021 Coolidge St Ste 2","","Greeneville","TN","377434672","US","4239297111","131","4239299448"
"1861276255","8820 Bankers St","","Florence","KY","410424212","US","8596479101","",""
"1154041523","613 Shipyard Blvd","","Wilmington","NC","284126492","US","9102023860","",""
"1114647740","300 Lester Mill Rd STE 170","","LOCUST GROVE","GA","302484370","US","4783355902","",""
"1720174204","1616 W Shaw Ave Ste D1","","Fresno","CA","937113513","US","5599174997","",""
"1437585320","933 Bradbury Dr SE Ste 2222","","Albuquerque","NM","871064375","US","3045495358","",""
"1619379302","1515 Holcombe Blvd # 2","","Houston","TX","77030","US","3133187198","",""
"1619379302","21324 Bournemouth St","Apt 101","Harper Woods","MI","48225","US","3136137511","",""
"1265801088","3133 N Millbrook Ave","","Fresno","CA","937031425","US","5596009131","",""
"1265801088","2550 W Clinton Ave","","Fresno","CA","937054206","US","5592647521","3","5592330016"
"1265801088","3636 N 1st St","Suite 162","Fresno","CA","937266800","US","5594762166","","5593485752"
"1265801088","4441 E Kings Canyon Rd","","Fresno","CA","937023604","US","5596006770","",""
"1265801088","1002 N Douty St","","Hanford","CA","932303723","US","5592359239","",""
"1265801088","2772 S Martin L King Jr Blvd","","Fresno","CA","937065345","US","5592373420","",""
"1164859278","15655 Cypress Wood Medical Dr Ste 100","","Houston","TX","770141487","US","7134421700","",""
"1912091646","1000 N Oak Ave","","Marshfield","WI","544495703","US","7153875511","",""
"1942776257","1120 15th St","","Augusta","GA","309120004","US","7067212273","",""
"1942776257","#118 Calle Andes Urb. Monterey","","Rio Piedras","PR","00926","US","7873804162","",""
"1952900326","3675 Crestwood Pkwy NW Ste 490","","Duluth","GA","300961805","US","4048351575","","4048351535"
"1952900326","3929 Airport Blvd # 2-306","","Mobile","AL","366091987","US","2512830003","","4048351535"
"1679562797","110 Lexington Green Ln","","Sanford","FL","327711025","US","4077341273","",""
"1376896860","1325 S Cliff Ave","","Sioux Falls","SD","571051007","US","6053227905","",""
"1376896860","300 N 7th St","","Bismarck","ND","585014439","US","7013236000","","7013235918"
"1376896860","2201 S Clear Creek Rd","","Killeen","TX","765494110","US","2545267523","","2547248572"
"1952900904","550 S Landmark Ave","","Bloomington","IN","474033239","US","8123335976","","8123554986"
"1952900904","550 S Landmark Ave","","Bloomington","IN","474033239","US","8123335976","","8123554986"
"1033513866","703 Main St","","Paterson","NJ","075032621","US","9737542000","",""
"1306218797","11645 Biscayne Blvd Ste 401","","Miami","FL","331813139","US","3055388835","",""
"1922715705","2003 Kootenai Health Way","","Coeur D Alene","ID","838146051","US","2086254620","",""
"1922715705","1090 W Park Pl","","Coeur D Alene","ID","838142785","US","2082152005","",""
"1598019820","725 North St","","Pittsfield","MA","012014109","US","4134472555","","4134472889"
"1619512944","1738 Dayton Blvd Ste 114","","Chattanooga","TN","374052188","US","4238000100","",""
"1861150278","1000 Daleview Dr","","Silver Spring","MD","209013658","US","3014342646","",""
"1295331676","8755 Aero Dr Ste 230","","San Diego","CA","921231750","US","8582562180","",""
"1821686841","1 Unf Dr Rm 2300","","Jacksonville","FL","322247699","US","9046202602","",""
"1063929495","4815 Alameda Ave","","El Paso","TX","799052705","US","9155441200","",""
"1063929495","2450 S Telshor Blvd","","Las Cruces","NM","880115141","US","5755228641","",""
"1659760981","560 Osborn Blvd Ste B","","Sault Sainte Marie","MI","497831961","US","9066329661","",""
"1841343365","5325 Faraon St","","Saint Joseph","MO","645063488","US","8162716350","","8162716753"
"1912246356","106 Rotunda","","Irvine","CA","926207325","US","9099693503","",""
"1912246356","22611 Lake Forest Dr Ste C5","","Lake Forest","CA","926301700","US","9099693503","",""
"1912365891","1660 E Herndon Ave","Suite # 101","Fresno","CA","937203359","US","5593531699","","5594991232"
"1619501228","3305 N Swan Rd Ste 115","","Tucson","AZ","857121273","US","5203210204","",""
"1619501228","9180 Pinecroft Dr Ste 200","","Shenandoah","TX","773803899","US","7138972549","",""
"1821673567","7357 North Ave","","River Forest","IL","603051230","US","7732700469","","7734171826"
"1821673567","2865 N Clybourn Ave","","Chicago","IL","606188269","US","7732700469","","7734171826"
